extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
171,APP EYF-75,3/4R MALL EXP-PRF SEALOF F,,3/4R MALL EXP-PRF SEALOF,F,eyf 75 3 4r mall explosion proof prf sealof f 50219 s 4 seal. uni,50219,,b95d65c6-81a4-73a6-d314-d8e750eb41df,50219,eyf 75 3 4r mall explosion proof prf sealof f s 4 seal. uni,no,
172,APP EYS-2,3/4 SEALOFF,,3/4 SEALOFF,,eys 2 3 4 sealoff 341582 sealing unilet,341582,,b95d65c6-81a4-73a6-d314-d8e798327bdf,341582,eys 2 3 4 sealoff sealing unilet,no,
173,APP EYS-3,1 SEALOFF,,1 SEALOFF,,eys 3 1 sealoff 341584 sealing unilet,341584,,b95d65c6-81a4-73a6-d314-d8e738a8b5df,341584,eys 3 1 sealoff sealing unilet,no,
174,APP EYS-36,1 SEALOFF FEMALE,,1 SEALOFF FEMALE,,eys 36 1 sealoff female 430987 sealing unilet,430987,,b95d65c6-81a4-73a6-d314-d8e7f0e4e3df,430987,eys 36 1 sealoff female sealing unilet,no,
175,APP EYS-56,1-1/2 SEALOFF FEMALE,,1-1/2 SEALOFF FEMALE,,eys 56 1 2 sealoff female 430990 femal male seal off,430990,,b95d65c6-81a4-73a6-d314-d8e7e8b029e0,430990,eys 56 1 2 sealoff female femal male seal off,no,
176,APP EYS-96,3-1/2 SEALOFF FEMALE,,3-1/2 SEALOFF FEMALE,,eys 96 3 1 2 sealoff female 430996 femal male seal off,430996,,b95d65c6-81a4-73a6-d314-d8e7a8fa56e0,430996,eys 96 3 1 2 sealoff female femal male seal off,no,
177,APP EYSF-100,1R MALL EXP-PRF SEAL FIT TING,,1R MALL EXP-PRF SEAL FIT,TING,eysf 100 1r mall explosion proof prf seal fitting 18015 s sealing fit'g 1in,18015,,b95d65c6-81a4-73a6-d314-d8e7382e89e0,18015,eysf 100 1r mall explosion proof prf seal fitting s sealing fit'g 1in,no,
178,APP EYSF-250,2-1/2R MALL EXP-PRF SEAL FITTING,,2-1/2R MALL EXP-PRF SEAL,FITTING,eysf 250 2 1 2r mall explosion proof prf seal fitting 450353 p sealing fit'g,450353,,b95d65c6-81a4-73a6-d314-d8e7d08ebde0,450353,eysf 250 2 1 2r mall explosion proof prf seal fitting p sealing fit'g,no,
179,APP EYSF-50,1/2R MALL EXP-PRF SEAL F ITTING,,1/2R MALL EXP-PRF SEAL F,ITTING,eysf 50 1 2r mall explosion proof prf seal fitting 18013 sealing fit'g 2,18013,,b95d65c6-81a4-73a6-d314-d8e780e0f7e0,18013,eysf 50 1 2r mall explosion proof prf seal fitting sealing fit'g 2,no,
180,APP EYSF-75,3/4R MALL EXP-PRF SEAL F ITTING,,3/4R MALL EXP-PRF SEAL F,ITTING,eysf 75 3 4r mall explosion proof prf seal fitting 18014 sealing fit'g 4,18014,,b95d65c6-81a4-73a6-d314-d8e720fd2be1,18014,eysf 75 3 4r mall explosion proof prf seal fitting sealing fit'g 4,no,
181,APP EYSF50-AL,1/2 ALUM EXP-PRF SEAL FI TTING,,1/2 ALUM EXP-PRF SEAL FI,TTING,eysf50 al 1 2 aluminum explosion proof prf seal fitting 861386 sealing almag 35,861386,,b95d65c6-81a4-73a6-d314-d8e7c0385fe1,861386,eysf50 al 1 2 aluminum explosion proof prf seal fitting sealing almag 35,no,
182,APP EYSM-100,1 M/F VERTICAL SEALOFF,,1 M/F VERTICAL SEALOFF,,eysm 100 1 m style mogul f vertical sealoff 589030 se eysf series sealing unilet,589030,,9db6fac8-f502-728b-d914-331cc0faff3f,589030,eysm 100 1 m style mogul f vertical sealoff se eysf series sealing unilet,no,
183,APP EYSM-75,3/4 M/F VERTICAL SEALOFF,,3/4 M/F VERTICAL SEALOFF,,eysm 75 3 4 m style mogul f vertical sealoff 589029 s type eysma sealing uni,589029,,9db6fac8-f502-728b-d914-331cf09c3740,589029,eysm 75 3 4 m style mogul f vertical sealoff s type eysma sealing uni,no,
184,APP F08,FIBER FILLER 8 OZ.,,FIBER FILLER 8 OZ.,,f08 fiber filler 8 oz. 52913 8oz.,52913,,b95d65c6-81a4-73a6-d314-d8e75048b0e1,52913,f08 fiber filler 8 oz. 8oz.,no,
185,APP FD-1-100,1G/1H 1 MALL DEEP UNILET BOX,,1G/1H 1 MALL DEEP UNILET,BOX,"fd 1 100 1g 1h mall deep unilet box 18025 1"" dee type gang",18025,,b95d65c6-81a4-73a6-d314-d8e700f511e2,18025,"fd 1 100 1g 1h mall deep unilet box 1"" dee type gang",no,
186,APP FD-1-50,1G/1H 1/2 MALL DEEP UNIL ET BOX,,1G/1H 1/2 MALL DEEP UNIL,ET BOX,"fd 1 50 1g 1h 2 mall deep unilet box 18023 2"" de threaded",18023,,b95d65c6-81a4-73a6-d314-d8e7809861e2,18023,"fd 1 50 1g 1h 2 mall deep unilet box 2"" de threaded",no,
187,APP FD-1-75,1G/1H 3/4 MALL DEEP UNIL ET BOX,,1G/1H 3/4 MALL DEEP UNIL,ET BOX,"fd 1 75 1g 1h 3 4 mall deep unilet box 18024 4"" de type thread",18024,,b95d65c6-81a4-73a6-d314-d8e7408eb5e2,18024,"fd 1 75 1g 1h 3 4 mall deep unilet box 4"" de type thread",no,
188,APP FD-1-75-L,1G/1H 3/4 MALL DEEP UNIL ET W/LUG,,1G/1H 3/4 MALL DEEP UNIL,ET W/LUG,"fd 1 75 l 1g 1h 3 4 mall deep unilet w lug 379558 4"" gang uni mtg",379558,,b95d65c6-81a4-73a6-d314-d8e7b841fde2,379558,"fd 1 75 l 1g 1h 3 4 mall deep unilet w lug 4"" gang uni mtg",no,
189,APP FD-1-75-L-A,1G/1H 3/4 ALUM DEEP UNIL ET BOX,,1G/1H 3/4 ALUM DEEP UNIL,ET BOX,fd 1 75 l a 1g 1h 3 4 aluminum deep unilet box 346583,346583,,b95d65c6-81a4-73a6-d314-d9e7b004bd35,346583,fd 1 75 l a 1g 1h 3 4 aluminum deep unilet box,no,
190,APP FD-2-75,2G/1H 3/4 MALL DEEP UNIL ET BOX,,2G/1H 3/4 MALL DEEP UNIL,ET BOX,"fd 2 75 2g 1h 3 4 mall deep unilet box 18027 4"" de threaded gang",18027,,b95d65c6-81a4-73a6-d314-d8e7d06d40e3,18027,"fd 2 75 2g 1h 3 4 mall deep unilet box 4"" de threaded gang",no,
191,APP FDC-1-100,1G/2H 1 MALL DEEP UNILET BOX,,1G/2H 1 MALL DEEP UNILET,BOX,"fdc 1 100 1g 2h mall deep unilet box 18033 1"" de single gang threaded",18033,,b95d65c6-81a4-73a6-d314-d8e708f071e3,18033,"fdc 1 100 1g 2h mall deep unilet box 1"" de single gang threaded",no,
192,APP FDC-1-50,1G/2H 1/2 MALL DEEP UNIL ET BOX,,1G/2H 1/2 MALL DEEP UNIL,ET BOX,"fdc 1 50 1g 2h 2 mall deep unilet box 310018 2"" d single gang threaded",310018,,b95d65c6-81a4-73a6-d314-d8e76808aee3,310018,"fdc 1 50 1g 2h 2 mall deep unilet box 2"" d single gang threaded",no,
193,APP FDC-1-75,1G/2H 3/4 MALL DEEP UNIL ET BOX,,1G/2H 3/4 MALL DEEP UNIL,ET BOX,"fdc 1 75 1g 2h 3 4 mall deep unilet box 18032 4"" d type thread",18032,,b95d65c6-81a4-73a6-d314-d8e74058b2e4,18032,"fdc 1 75 1g 2h 3 4 mall deep unilet box 4"" d type thread",no,
194,APP FDC-1-75L,1G/2H 3/4 MALL DEEP BOX W/LUGS,,1G/2H 3/4 MALL DEEP BOX,W/LUGS,"fdc 1 75l 1g 2h 3 4 mall deep box w lugs 808151 4"" gang unilet mtg lug",808151,,b95d65c6-81a4-73a6-d314-d8e7b883e6e4,808151,"fdc 1 75l 1g 2h 3 4 mall deep box w lugs 4"" gang unilet mtg lug",no,
195,APP FDC-2-75,2G/2H 3/4 MALL DEEP UNIL ET BOX,,2G/2H 3/4 MALL DEEP UNIL,ET BOX,"fdc 2 75 2g 2h 3 4 mall deep unilet box 974303 4"" d threaded gang",974303,,b95d65c6-81a4-73a6-d314-d8e7a03515e5,974303,"fdc 2 75 2g 2h 3 4 mall deep unilet box 4"" d threaded gang",no,
196,APP FDCC-1-75,1G 3/4 MALL DEEP UNILET BOX,,1G 3/4 MALL DEEP UNILET,BOX,"fdcc 1 75 1g 3 4 mall deep unilet box 366034 4"" dee type fd gang",366034,,b95d65c6-81a4-73a6-d314-d8e7d87a4ce5,366034,"fdcc 1 75 1g 3 4 mall deep unilet box 4"" dee type fd gang",no,
197,APP FDCT-1-75,1G/3H 3/4 DEEP MALL UNIL ET BOX,,1G/3H 3/4 DEEP MALL UNIL,ET BOX,"fdct 1 75 1g 3h 3 4 deep mall unilet box 77777 4"" threaded a",77777,,b95d65c6-81a4-73a6-d314-d8e758db89e5,77777,"fdct 1 75 1g 3h 3 4 deep mall unilet box 4"" threaded a",no,
198,APP FDS-1-100,1G/2H 1 MALL DEEP UNILET BOX,,1G/2H 1 MALL DEEP UNILET,BOX,"fds 1 100 1g 2h mall deep unilet box 485358 1"" de threaded gang",485358,,b95d65c6-81a4-73a6-d314-d8e7d06fd2e5,485358,"fds 1 100 1g 2h mall deep unilet box 1"" de threaded gang",no,
199,APP FDS-1-75,1G/2H 3/4 MALL DEEP UNIL ET BOX,,1G/2H 3/4 MALL DEEP UNIL,ET BOX,"fds 1 75 1g 2h 3 4 mall deep unilet box 18037 4"" d cast dev sgl gang """" or inch",18037,,b95d65c6-81a4-73a6-d314-d8e780d700e6,18037,"fds 1 75 1g 2h 3 4 mall deep unilet box 4"" d cast dev sgl gang """" or inch",no,
200,APP FDS-2-75,2G/2H 3/4 MALL DEEP UNIL ET BOX,,2G/2H 3/4 MALL DEEP UNIL,ET BOX,"fds 2 75 2g 2h 3 4 mall deep unilet box 18039 4"" d threaded gang",18039,,b95d65c6-81a4-73a6-d314-d8e7109c38e6,18039,"fds 2 75 2g 2h 3 4 mall deep unilet box 4"" d threaded gang",no,
201,APP FS-1-100,1G SHALLOW DEVICE BOX,,1G SHALLOW DEVICE BOX,,fs 1 100 1g shallow device box 846358 unilet threaded,846358,,b95d65c6-81a4-73a6-d314-d8e7a0d465e6,846358,fs 1 100 1g shallow device box unilet threaded,no,
202,APP FS-1-50,1G/1H 1/2 SHALLOW MALL U NILET BOX,,1G/1H 1/2 SHALLOW MALL U,NILET BOX,"fs 1 50 1g 1h 2 shallow mall unilet box 18044 2"" type thread",18044,,b95d65c6-81a4-73a6-d314-d8e74838a0e6,18044,"fs 1 50 1g 1h 2 shallow mall unilet box 2"" type thread",no,
203,APP FS-1-75,1G/1H 3/4 SHALLOW MALL U NILET BOX,,1G/1H 3/4 SHALLOW MALL U,NILET BOX,"fs 1 75 1g 1h 3 4 shallow mall unilet box 18046 4"" type thread",18046,,b95d65c6-81a4-73a6-d314-d8e73057dae6,18046,"fs 1 75 1g 1h 3 4 shallow mall unilet box 4"" type thread",no,
204,APP FS-2-50,2G 1/2 SHALLOW DEVICE BO X,,2G 1/2 SHALLOW DEVICE BO,X,"fs 2 50 2g 1 shallow device box 846354 2"" de threaded gang unilet",846354,,b95d65c6-81a4-73a6-d314-d8e7880c1de7,846354,"fs 2 50 2g 1 shallow device box 2"" de threaded gang unilet",no,
205,APP FS-2-50A,2G SHALLOW DEVICE BOX AL UM,,2G SHALLOW DEVICE BOX AL,UM,fs 2 50a 2g shallow device box alum 846340 flat top unilet aluminum,846340,,b95d65c6-81a4-73a6-d314-d8e788d15ce7,846340,fs 2 50a 2g shallow device box alum flat top unilet aluminum,no,
206,APP FS-2-75,2G/1H 3/4 SHALLOW MALL U NILET BOX,,2G/1H 3/4 SHALLOW MALL U,NILET BOX,"fs 2 75 2g 1h 3 4 shallow mall unilet box 18050 4"" threaded gang",18050,,b95d65c6-81a4-73a6-d314-d8e7e85eabe7,18050,"fs 2 75 2g 1h 3 4 shallow mall unilet box 4"" threaded gang",no,
207,APP FS-GKR-1N,1G FS GASKET NEOPRENE,,1G FS GASKET NEOPRENE,,"fs gkr 1n 1g gasket neoprene 57672 ""fs"" n for ridge top unilet",57672,,b95d65c6-81a4-73a6-d314-d8e7608106e8,57672,"fs gkr 1n 1g gasket neoprene ""fs"" n for ridge top unilet",no,
208,APP FSA-1-50,1G SHALLOW DEVICE,,1G SHALLOW DEVICE,,fsa 1 50 1g shallow device 846350,846350,,b95d65c6-81a4-73a6-d314-d9e73897f735,846350,fsa 1 50 1g shallow device,no,
209,APP FSC-1-50,1G/2H 1/2 SHALLOW MALL U NILET BOX,,1G/2H 1/2 SHALLOW MALL U,NILET BOX,"fsc 1 50 1g 2h 2 shallow mall unilet box 18054 2"" shallo type thread",18054,,b95d65c6-81a4-73a6-d314-d8e7a80a4ee8,18054,"fsc 1 50 1g 2h 2 shallow mall unilet box 2"" shallo type thread",no,
210,APP FSC-1-50-A,1/2 UNILET BODY ALUM,,1/2 UNILET BODY ALUM,,"fsc 1 50 a 2 unilet body aluminum 846338 2"" bod",846338,,b95d65c6-81a4-73a6-d314-d8e77008a6e8,846338,"fsc 1 50 a 2 unilet body aluminum 2"" bod",no,
211,APP FSC-1-75,1G/2H 3/4 SHALLOW MALL U NILET BOX,,1G/2H 3/4 SHALLOW MALL U,NILET BOX,"fsc 1 75 1g 2h 3 4 shallow mall unilet box 18056 4"" shallo type thread",18056,,b95d65c6-81a4-73a6-d314-d8e70820fbe8,18056,"fsc 1 75 1g 2h 3 4 shallow mall unilet box 4"" shallo type thread",no,
212,APP FSC-1-75L-A,1G SHALLOW DE,,1G SHALLOW DE,,fsc 1 75l a 1g shallow de 846342,846342,,b95d65c6-81a4-73a6-d314-d9e790ae3236,846342,fsc 1 75l a 1g shallow de,no,
213,APP FSC-2-50-A,2G SHALLOW DEVI,,2G SHALLOW DEVI,,fsc 2 50 a 2g shallow devi 846341,846341,,b95d65c6-81a4-73a6-d314-d9e7b0876b36,846341,fsc 2 50 a 2g shallow devi,no,
214,APP FSC-2-75,2G/2H 3/4 SHALLOW MALL U NILET BOX,,2G/2H 3/4 SHALLOW MALL U,NILET BOX,"fsc 2 75 2g 2h 3 4 shallow mall unilet box 18060 4"" shallo threaded gang",18060,,b95d65c6-81a4-73a6-d314-d8e7c8fc4ee9,18060,"fsc 2 75 2g 2h 3 4 shallow mall unilet box 4"" shallo threaded gang",no,
215,APP FSK-1B,1G BLANK STEEL FS/FD COV ER,,1G BLANK STEEL FS/FD COV,ER,fsk 1b 1g blank steel fs fd cover 52136 f gang,52136,,b95d65c6-81a4-73a6-d314-d8e710a96dea,52136,fsk 1b 1g blank steel fs fd cover f gang,no,
216,APP FSK-1B-A,1G BLANK FS COVER ALUM,,1G BLANK FS COVER ALUM,,fsk 1b a 1g blank fs cover aluminum 846349 single gang,846349,,b95d65c6-81a4-73a6-d314-d8e78816b0ea,846349,fsk 1b a 1g blank fs cover aluminum single gang,no,
217,APP FSK-1B-C,1G BLANK MALL FS/FD COVE R,,1G BLANK MALL FS/FD COVE,R,fsk 1b c 1g blank mall fs fd cover 18066 vaporproof,18066,,b95d65c6-81a4-73a6-d314-d8e79046f0ea,18066,fsk 1b c 1g blank mall fs fd cover vaporproof,no,
218,APP FSK-1DR,1G DUP STEEL FS/FD COVER,,1G DUP STEEL FS/FD COVER,,fsk 1dr 1g dup steel fs fd cover 18067 single gang,18067,,b95d65c6-81a4-73a6-d314-d8e720b032eb,18067,fsk 1dr 1g dup steel fs fd cover single gang,no,
219,APP FSK-1DR-C,DUP CAST FS/FD COVER,,DUP CAST FS/FD COVER,,fsk 1dr c dup cast fs fd cover 300923 1 gang duplex receptacle,300923,,b95d65c6-81a4-73a6-d314-d8e7b82368eb,300923,fsk 1dr c dup cast fs fd cover 1 gang duplex receptacle,no,
220,APP FSK-1TS,1G TOG STEEL FS/FD COVER,,1G TOG STEEL FS/FD COVER,,fsk 1ts 1g tog steel fs fd cover 76968 + gang,76968,,b95d65c6-81a4-73a6-d314-d8e7a8f8a2eb,76968,fsk 1ts 1g tog steel fs fd cover + gang,no,
